y,Age,Education,Experience,Hours
1,69,7.0,12,39.0
1,66,11.0,7,40.0
0,18,12.0,15,37.0
1,40,9.0,16,42.0
0,24,13.0,11,38.0
1,37,12.0,18,41.0
1,32,10.0,18,42.0
0,22,7.0,16,40.0
1,44,12.0,18,39.0
1,50,14.0,11,41.0
0,21,10.0,9,40.0
0,19,12.0,10,37.0
0,39,12.0,2,43.0
1,68,12.0,15,41.0
0,34,7.0,8,40.0
0,41,8.0,7,40.0
0,32,8.0,3,39.0
1,66,12.0,6,44.0
0,39,11.0,2,41.0
0,36,13.0,6,39.0
1,53,9.0,12,41.0
0,18,13.0,7,37.0
1,46,8.0,13,38.0
0,39,11.0,6,38.0
1,68,13.0,4,44.0
0,29,10.0,7,41.0
1,47,10.0,19,42.0
0,46,9.0,5,38.0
0,35,9.0,5,38.0
0,24,10.0,18,41.0
1,51,12.0,4,38.0
0,35,11.0,3,42.0
1,56,10.0,18,39.0
1,36,12.0,13,42.0
1,58,14.0,18,39.0
0,25,10.0,9,41.0
1,49,9.0,9,40.0
0,26,9.0,13,39.0
1,59,11.0,12,41.0
0,29,10.0,4,43.0
0,36,4.0,9,42.0
1,51,12.0,16,38.0
1,57,13.0,17,39.0
0,30,4.0,12,39.0
1,46,8.0,19,44.0
1,61,6.0,10,37.0
1,42,9.0,13,40.0
0,20,5.0,2,40.0
1,56,11.0,14,39.0
1,65,9.0,1,41.0
0,28,9.0,12,36.0
0,27,3.0,11,37.0
1,69,11.0,5,38.0
1,65,6.0,14,39.0
1,40,7.0,15,40.0
0,20,13.0,5,45.0
1,46,11.0,18,38.0
1,57,6.0,9,40.0
0,32,11.0,7,40.0
0,48,7.0,10,39.0
1,43,10.0,19,38.0
0,30,9.0,17,37.0
1,62,5.0,15,41.0
0,36,9.0,8,38.0
0,47,8.0,0,40.0
0,50,11.0,0,39.0
0,25,11.0,0,42.0
0,21,8.0,0,41.0
0,45,11.0,5,41.0
1,54,12.0,9,38.0
1,51,9.0,16,40.0
1,53,12.0,11,40.0
1,60,10.0,13,37.0
1,63,10.0,15,46.0
1,52,5.0,15,40.0
0,34,10.0,17,41.0
1,49,9.0,13,38.0
1,39,11.0,10,42.0
1,36,12.0,19,40.0
0,28,10.0,2,43.0
0,29,5.0,16,41.0
0,40,11.0,6,40.0
0,27,13.0,14,40.0
0,23,8.0,15,40.0
1,62,14.0,4,41.0
0,24,9.0,5,39.0
1,64,8.0,18,40.0
0,28,10.0,6,40.0
1,58,10.0,19,41.0
0,25,7.0,7,39.0
0,34,11.0,7,47.0
0,44,10.0,2,34.0
1,49,12.0,7,38.0
0,21,11.0,17,39.0
0,25,11.0,8,41.0
0,35,11.0,8,41.0
1,68,10.0,11,37.0
0,46,7.0,8,41.0
0,33,13.0,1,42.0
0,24,11.0,7,40.0
0,31,6.0,1,40.0
0,32,14.0,13,38.0
1,51,12.0,12,43.0
0,20,15.0,3,40.0
1,61,7.0,6,41.0
1,68,8.0,9,39.0
1,45,11.0,7,42.0
0,29,9.0,19,40.0
1,66,12.0,6,40.0
1,39,11.0,17,39.0
1,60,8.0,17,40.0
0,37,10.0,8,41.0
1,51,13.0,17,34.0
1,46,7.0,17,39.0
1,56,14.0,18,40.0
0,30,11.0,16,39.0
0,27,15.0,9,41.0
0,24,15.0,4,43.0
0,41,12.0,6,38.0
0,32,8.0,14,42.0
1,54,10.0,10,42.0
0,37,9.0,3,38.0
1,51,12.0,16,40.0
1,42,12.0,19,38.0
0,38,12.0,4,39.0
0,47,8.0,10,40.0
0,27,12.0,10,37.0
0,52,8.0,1,40.0
0,31,11.0,13,40.0
1,65,11.0,3,37.0
1,60,10.0,3,38.0
0,23,11.0,6,41.0
0,20,13.0,3,41.0
0,29,11.0,8,40.0
1,62,9.0,3,40.0
1,68,11.0,13,39.0
0,31,8.0,10,39.0
1,66,13.0,13,42.0
1,60,10.0,2,41.0
0,42,10.0,9,40.0
0,32,9.0,6,40.0
0,25,11.0,2,41.0
0,18,11.0,14,37.0
1,56,7.0,5,40.0
0,28,12.0,15,39.0
0,41,7.0,1,39.0
1,48,10.0,7,42.0
0,43,3.0,0,43.0
1,57,11.0,19,44.0
0,22,6.0,6,37.0
0,40,15.0,1,38.0
1,57,8.0,16,40.0
0,34,6.0,17,41.0
0,18,10.0,11,42.0
0,27,9.0,9,41.0
0,28,11.0,19,40.0
1,59,5.0,9,40.0
0,32,13.0,12,41.0
1,67,12.0,13,37.0
0,43,12.0,1,38.0
0,43,7.0,16,36.0
0,22,8.0,13,38.0
1,64,12.0,17,40.0
1,48,12.0,12,41.0
0,51,7.0,3,38.0
1,68,9.0,9,40.0
1,49,10.0,19,39.0
1,65,10.0,17,40.0
1,66,5.0,4,41.0
1,50,11.0,15,40.0
0,29,13.0,4,40.0
1,50,9.0,12,41.0
0,45,10.0,4,39.0
0,32,10.0,7,38.0
1,39,13.0,17,40.0
0,30,9.0,0,40.0
1,64,9.0,5,43.0
1,48,12.0,7,39.0
0,22,12.0,15,44.0
1,68,10.0,19,41.0
0,32,12.0,6,42.0
0,23,10.0,12,43.0
0,19,11.0,18,37.0
0,33,8.0,7,42.0
0,40,10.0,7,42.0
1,66,6.0,5,39.0
1,48,10.0,14,41.0
0,46,10.0,0,38.0
0,25,10.0,12,38.0
1,57,9.0,14,40.0
0,37,9.0,2,42.0
0,43,9.0,14,38.0
0,48,14.0,2,43.0
1,50,11.0,0,42.0
1,52,12.0,16,37.0
1,55,9.0,9,38.0
0,30,10.0,12,42.0
0,38,9.0,4,39.0
1,44,15.0,7,41.0
0,35,6.0,9,40.0
0,39,13.0,8,36.0
0,21,10.0,13,40.0
1,69,15.0,1,43.0
1,68,13.0,12,39.0
0,38,13.0,0,40.0
0,24,12.0,9,40.0
0,32,16.0,8,38.0
1,64,12.0,1,44.0
1,62,11.0,6,42.0
0,29,7.0,7,40.0
1,51,8.0,19,42.0
0,44,9.0,7,36.0
0,29,9.0,0,39.0
1,63,14.0,9,39.0
0,40,9.0,17,38.0
0,27,12.0,10,39.0
0,45,12.0,0,38.0
1,52,8.0,11,42.0
0,39,6.0,6,37.0
1,55,9.0,17,38.0
1,60,10.0,14,43.0
0,28,7.0,1,38.0
1,61,8.0,7,40.0
1,53,11.0,4,38.0
1,57,5.0,11,40.0
1,68,14.0,4,41.0
0,34,12.0,13,36.0
0,45,11.0,0,38.0
0,34,9.0,0,37.0
1,66,10.0,10,40.0
0,31,12.0,3,41.0
0,30,10.0,12,41.0
0,37,10.0,14,37.0
0,46,10.0,1,38.0
1,60,15.0,13,39.0
0,26,9.0,6,38.0
1,55,14.0,18,40.0
0,51,11.0,1,42.0
0,24,9.0,10,43.0
1,58,6.0,3,44.0
0,24,12.0,0,40.0
1,43,8.0,15,38.0
1,65,9.0,7,38.0
0,46,13.0,3,41.0
0,24,9.0,15,41.0
0,20,9.0,4,39.0
1,64,7.0,13,41.0
1,34,10.0,18,40.0
1,54,9.0,15,40.0
1,69,9.0,7,41.0
0,21,11.0,4,40.0
0,47,13.0,6,40.0
1,61,10.0,8,40.0
1,65,9.0,18,39.0
1,69,7.0,1,42.0
0,21,6.0,3,42.0
0,22,11.0,17,39.0
1,52,10.0,7,37.0
1,60,8.0,9,45.0
1,45,10.0,11,41.0
1,63,9.0,5,37.0
0,24,8.0,7,40.0
0,32,7.0,7,38.0
0,37,10.0,0,37.0
0,21,14.0,9,42.0
0,41,10.0,7,41.0
1,62,8.0,12,40.0
1,45,7.0,14,43.0
0,19,9.0,10,39.0
1,69,6.0,11,39.0
1,50,10.0,18,42.0
1,54,14.0,2,40.0
1,63,11.0,0,41.0
1,53,12.0,3,42.0
0,32,7.0,10,40.0
1,59,12.0,7,41.0
0,20,11.0,13,37.0
1,65,5.0,8,36.0
0,29,14.0,18,39.0
0,35,10.0,2,44.0
0,30,5.0,0,35.0
1,55,6.0,11,39.0
0,19,9.0,19,42.0
0,32,6.0,9,36.0
1,62,7.0,1,38.0
0,44,8.0,9,39.0
1,51,12.0,18,41.0
1,55,9.0,10,41.0
0,19,8.0,8,42.0
1,54,11.0,18,40.0
0,36,8.0,7,39.0
1,67,7.0,10,41.0
1,69,9.0,9,40.0
0,37,13.0,14,39.0
1,52,8.0,7,44.0
0,29,9.0,8,37.0
0,50,6.0,8,37.0
0,36,10.0,0,37.0
0,23,11.0,4,41.0
1,49,8.0,17,38.0
0,20,11.0,5,38.0
1,66,9.0,15,44.0
0,36,11.0,3,40.0
1,66,10.0,9,43.0
0,24,8.0,8,39.0
1,40,9.0,18,38.0
1,58,12.0,2,41.0
0,28,8.0,0,40.0
1,66,10.0,1,44.0
0,20,9.0,3,41.0
1,67,7.0,0,38.0
1,59,13.0,13,39.0
1,45,12.0,19,42.0
1,66,18.0,17,42.0
0,51,11.0,1,39.0
0,30,8.0,1,38.0
0,27,10.0,6,43.0
0,29,11.0,11,41.0
0,34,10.0,18,39.0
1,36,8.0,19,40.0
1,50,12.0,8,42.0
0,25,11.0,5,41.0
0,43,11.0,14,40.0
0,44,11.0,0,40.0
0,21,11.0,2,43.0
1,51,10.0,18,38.0
1,59,13.0,7,40.0
0,30,11.0,3,36.0
0,49,7.0,2,39.0
0,26,9.0,16,39.0
0,58,8.0,2,36.0
1,49,10.0,8,43.0
0,31,10.0,12,40.0
1,50,11.0,13,41.0
1,52,10.0,10,37.0
0,25,8.0,8,37.0
0,29,9.0,14,40.0
1,60,10.0,15,41.0
0,33,7.0,14,43.0
1,63,4.0,9,38.0
0,30,12.0,1,43.0
0,42,6.0,5,41.0
0,35,9.0,4,41.0
0,36,10.0,8,41.0
0,31,11.0,15,41.0
0,35,11.0,18,40.0
1,66,11.0,12,40.0
1,46,9.0,4,43.0
0,54,9.0,0,39.0
1,51,12.0,16,38.0
1,46,9.0,8,43.0
1,56,10.0,12,41.0
0,28,10.0,16,42.0
0,35,10.0,4,40.0
1,62,11.0,1,42.0
0,35,8.0,10,40.0
0,34,10.0,11,44.0
0,26,12.0,17,42.0
1,59,11.0,19,40.0
1,44,11.0,19,40.0
1,62,8.0,17,41.0
1,62,7.0,3,39.0
0,44,14.0,3,38.0
1,59,8.0,5,38.0
0,21,12.0,6,40.0
0,52,15.0,4,37.0
1,62,13.0,12,40.0
1,57,9.0,12,41.0
0,21,11.0,5,39.0
1,56,10.0,1,42.0
1,38,10.0,19,43.0
0,31,5.0,3,41.0
1,62,12.0,17,38.0
1,52,12.0,19,42.0
1,67,9.0,2,43.0
1,68,11.0,11,38.0
1,65,11.0,3,40.0
0,23,8.0,14,36.0
0,27,11.0,2,40.0
1,54,6.0,4,42.0
1,57,2.0,7,40.0
0,30,10.0,10,43.0
1,69,16.0,2,43.0
0,19,9.0,8,41.0
1,36,11.0,16,43.0
0,35,11.0,0,38.0
0,34,10.0,15,39.0
0,33,11.0,13,38.0
0,30,9.0,13,38.0
1,30,13.0,19,38.0
0,22,10.0,18,42.0
0,40,8.0,10,40.0
1,59,6.0,5,38.0
1,54,8.0,3,40.0
1,58,9.0,4,39.0
0,41,7.0,2,35.0
0,22,8.0,18,40.0
1,54,8.0,10,33.0
1,66,9.0,17,38.0
1,57,11.0,9,40.0
0,43,13.0,3,39.0
1,56,8.0,6,36.0
1,44,10.0,12,40.0
0,20,11.0,2,37.0
0,20,14.0,5,44.0
1,67,9.0,15,42.0
1,67,15.0,13,40.0
1,56,9.0,10,37.0
0,47,6.0,3,39.0
0,19,13.0,2,39.0
1,53,11.0,2,37.0
1,61,8.0,7,40.0
0,23,10.0,14,43.0
1,48,8.0,18,37.0
0,24,16.0,0,38.0
0,29,13.0,9,41.0
0,35,11.0,10,39.0
1,68,6.0,12,37.0
1,55,13.0,10,40.0
0,37,13.0,3,42.0
1,49,11.0,3,39.0
1,61,10.0,14,40.0
0,51,9.0,5,42.0
1,57,8.0,19,37.0
1,58,9.0,0,40.0
0,33,4.0,0,46.0
0,28,10.0,18,42.0
1,50,12.0,10,38.0
1,49,9.0,17,43.0
1,55,7.0,9,40.0
0,41,10.0,14,38.0
0,31,12.0,14,38.0
1,50,9.0,7,41.0
0,19,11.0,12,39.0
1,42,7.0,16,43.0
0,30,14.0,5,42.0
1,57,11.0,12,39.0
1,60,12.0,1,42.0
1,42,8.0,15,42.0
0,18,10.0,7,40.0
0,31,9.0,17,39.0
1,69,14.0,12,40.0
0,38,14.0,8,41.0
0,39,7.0,1,37.0
1,65,12.0,6,40.0
1,45,10.0,14,40.0
1,68,8.0,10,39.0
1,51,13.0,15,38.0
0,35,13.0,9,40.0
1,51,9.0,13,40.0
0,33,10.0,11,39.0
0,39,8.0,2,47.0
0,41,7.0,2,42.0
1,59,7.0,17,39.0
0,26,12.0,16,41.0
1,44,11.0,15,39.0
0,46,6.0,0,40.0
0,43,8.0,0,41.0
1,51,15.0,19,41.0
0,26,7.0,9,37.0
1,63,7.0,8,37.0
0,26,11.0,7,44.0
1,62,13.0,2,41.0
0,19,11.0,9,38.0
0,21,12.0,12,40.0
0,32,13.0,12,41.0
0,34,11.0,7,41.0
1,58,8.0,17,41.0
1,67,9.0,15,40.0
1,55,11.0,12,38.0
1,52,10.0,7,41.0
0,37,9.0,11,39.0
1,30,11.0,14,45.0
1,46,10.0,15,39.0
0,18,11.0,7,40.0
0,26,12.0,13,39.0
0,34,8.0,6,38.0
0,20,11.0,0,41.0
1,53,10.0,5,42.0
1,64,10.0,19,42.0
1,44,12.0,18,41.0
0,26,12.0,10,38.0
1,46,14.0,2,40.0
1,34,10.0,19,41.0
1,62,7.0,19,42.0
1,55,14.0,4,39.0
0,30,9.0,3,39.0
0,22,4.0,11,39.0
1,50,12.0,10,39.0
0,26,10.0,7,41.0
0,25,12.0,14,42.0
1,56,9.0,17,42.0
1,67,11.0,12,40.0
1,59,12.0,8,42.0
0,26,13.0,15,40.0
1,54,11.0,1,40.0
0,36,6.0,18,43.0
1,30,13.0,18,40.0
1,61,12.0,7,38.0
1,69,7.0,4,39.0
1,50,16.0,6,40.0
1,39,7.0,16,40.0
0,43,9.0,2,41.0
0,29,11.0,18,41.0
0,25,11.0,4,41.0
0,33,14.0,14,40.0
0,18,12.0,1,38.0
1,28,12.0,19,38.0
1,42,14.0,19,43.0
1,55,13.0,0,41.0
1,68,10.0,12,37.0
1,46,7.0,11,42.0
0,36,11.0,12,42.0
1,65,14.0,7,38.0
0,20,15.0,17,38.0
0,48,15.0,0,40.0
0,19,12.0,2,42.0
1,63,15.0,2,42.0
0,43,6.0,6,40.0
0,26,5.0,12,44.0
1,55,9.0,16,40.0
0,35,10.0,4,41.0
1,64,11.0,5,37.0
0,46,9.0,5,41.0
0,26,14.0,9,39.0
0,22,12.0,3,39.0
0,39,12.0,11,39.0
1,59,9.0,6,39.0
0,22,10.0,16,44.0
1,54,9.0,2,42.0
0,30,12.0,2,40.0
1,47,8.0,11,41.0
0,37,4.0,5,38.0
1,62,9.0,10,40.0
0,23,11.0,7,43.0
1,38,11.0,13,42.0
0,21,11.0,13,40.0
0,50,5.0,6,42.0
0,25,11.0,10,39.0
1,58,12.0,13,41.0
1,62,9.0,3,42.0
1,55,10.0,0,42.0
1,58,14.0,10,39.0
1,47,10.0,9,38.0
0,36,9.0,17,40.0
1,58,11.0,7,36.0
1,69,12.0,14,43.0
1,48,12.0,5,41.0
1,48,9.0,18,38.0
0,30,11.0,7,44.0
1,37,15.0,11,38.0
1,57,14.0,9,39.0
1,49,6.0,16,42.0
0,31,9.0,0,39.0
1,30,17.0,12,40.0
1,52,12.0,13,41.0
0,20,12.0,14,43.0
0,49,7.0,15,38.0
0,38,11.0,9,39.0
1,55,9.0,3,41.0
1,45,14.0,16,39.0
1,69,9.0,19,42.0
0,24,8.0,1,38.0
1,61,13.0,19,41.0
0,39,9.0,15,37.0
1,47,9.0,12,41.0
0,53,12.0,6,38.0
1,66,7.0,1,35.0
0,38,9.0,2,40.0
0,28,10.0,12,39.0
1,60,13.0,19,44.0
1,68,11.0,8,38.0
0,44,13.0,0,40.0
0,27,13.0,17,38.0
0,33,10.0,11,41.0
1,32,11.0,19,39.0
1,52,11.0,13,41.0
1,58,10.0,9,37.0
1,68,11.0,7,40.0
0,47,10.0,5,40.0
0,49,9.0,1,41.0
1,65,7.0,0,41.0
0,23,11.0,0,41.0
1,68,10.0,18,40.0
1,47,9.0,12,40.0
1,49,8.0,16,42.0
1,51,12.0,10,41.0
1,55,12.0,14,40.0
0,43,11.0,7,39.0
1,66,10.0,5,40.0
1,69,7.0,7,41.0
1,66,8.0,1,41.0
1,58,6.0,2,42.0
1,60,13.0,10,41.0
0,29,12.0,2,42.0
0,42,7.0,2,43.0
0,38,8.0,4,37.0
0,33,8.0,0,39.0
1,59,10.0,19,42.0
0,53,13.0,1,39.0
1,46,13.0,5,41.0
0,25,11.0,4,39.0
1,69,5.0,9,41.0
1,50,8.0,11,40.0
1,65,8.0,6,38.0
0,35,12.0,15,40.0
0,47,8.0,1,37.0
1,57,13.0,6,42.0
0,32,8.0,12,41.0
1,53,9.0,11,38.0
0,35,7.0,11,38.0
1,50,5.0,10,43.0
0,31,11.0,16,41.0
0,18,8.0,6,39.0
0,18,8.0,11,40.0
0,29,12.0,6,40.0
0,25,9.0,7,42.0
0,20,10.0,11,40.0
1,56,12.0,16,36.0
1,51,12.0,8,43.0
0,28,5.0,5,40.0
1,56,12.0,3,40.0
1,56,15.0,7,42.0
0,21,8.0,12,38.0
0,26,15.0,7,41.0
1,55,9.0,7,40.0
0,31,10.0,14,39.0
0,26,12.0,1,39.0
0,38,8.0,13,38.0
1,47,13.0,17,40.0
0,20,12.0,10,37.0
1,65,8.0,10,39.0
0,41,9.0,7,42.0
1,50,16.0,2,38.0
0,21,9.0,4,37.0
0,24,13.0,6,41.0
1,64,12.0,14,42.0
1,49,11.0,12,36.0
1,64,11.0,1,39.0
1,66,11.0,9,38.0
1,62,12.0,3,40.0
1,56,12.0,2,43.0
1,59,12.0,2,34.0
0,28,12.0,6,36.0
1,57,10.0,4,42.0
1,45,10.0,16,39.0
1,61,9.0,0,40.0
1,68,12.0,17,38.0
0,24,14.0,1,42.0
0,35,10.0,1,41.0
0,25,7.0,7,35.0
0,27,11.0,1,39.0
1,64,9.0,9,38.0
1,43,13.0,10,39.0
0,36,8.0,15,41.0
0,29,12.0,4,38.0
1,58,13.0,16,41.0
1,60,10.0,10,37.0
1,28,9.0,19,42.0
0,28,9.0,17,38.0
1,55,5.0,19,45.0
0,41,10.0,5,39.0
1,42,12.0,18,35.0
0,19,12.0,4,41.0
1,61,7.0,14,44.0
0,42,10.0,12,37.0
0,18,8.0,6,39.0
1,42,9.0,14,39.0
1,47,11.0,19,37.0
1,47,6.0,11,41.0
1,50,13.0,10,43.0
1,58,8.0,3,40.0
1,46,12.0,11,37.0
0,27,11.0,18,39.0
0,45,9.0,5,39.0
0,35,7.0,2,39.0
1,47,12.0,2,42.0
0,25,11.0,19,41.0
0,39,7.0,3,39.0
0,20,4.0,18,42.0
0,28,8.0,18,39.0
1,69,8.0,13,39.0
0,24,16.0,4,38.0
0,50,9.0,3,41.0
0,43,9.0,10,42.0
0,42,8.0,2,41.0
1,61,11.0,13,40.0
1,50,11.0,9,41.0
1,27,16.0,16,42.0
1,45,10.0,16,41.0
1,39,10.0,18,38.0
0,32,10.0,13,39.0
0,39,5.0,2,39.0
0,30,13.0,14,41.0
1,62,11.0,7,45.0
1,69,8.0,16,40.0
1,60,3.0,10,41.0
0,41,6.0,8,43.0
1,64,10.0,13,41.0
0,38,13.0,10,41.0
0,20,11.0,0,38.0
1,52,7.0,6,37.0
0,23,9.0,14,43.0
1,53,11.0,5,40.0
1,60,4.0,14,40.0
1,57,8.0,2,41.0
1,62,11.0,16,40.0
0,29,7.0,4,36.0
0,22,9.0,17,37.0
1,57,8.0,2,41.0
0,23,10.0,16,40.0
0,39,8.0,16,39.0
1,61,11.0,3,42.0
0,19,6.0,2,41.0
1,68,5.0,8,40.0
0,41,11.0,13,40.0
1,49,9.0,12,38.0
1,60,9.0,12,41.0
1,57,8.0,15,44.0
0,34,9.0,1,37.0
1,63,10.0,16,40.0
1,49,14.0,17,38.0
0,32,9.0,12,39.0
0,29,12.0,12,41.0
1,60,9.0,14,42.0
0,18,7.0,17,42.0
0,28,10.0,4,41.0
0,37,6.0,5,42.0
1,42,11.0,9,40.0
1,59,5.0,17,41.0
1,55,8.0,12,40.0
1,65,7.0,8,41.0
0,28,12.0,15,41.0
1,37,13.0,13,39.0
0,18,5.0,6,41.0
0,37,13.0,0,45.0
1,57,8.0,12,40.0
1,58,9.0,11,39.0
1,59,5.0,3,41.0
0,29,12.0,14,40.0
1,62,11.0,3,40.0
0,43,8.0,12,40.0
0,48,12.0,1,39.0
1,28,10.0,19,39.0
1,37,9.0,18,44.0
0,31,8.0,14,43.0
0,23,8.0,12,41.0
0,19,5.0,18,37.0
1,56,10.0,7,44.0
0,34,8.0,5,39.0
0,25,12.0,3,38.0
1,62,8.0,7,43.0
1,48,9.0,14,38.0
1,56,8.0,17,39.0
1,68,10.0,11,40.0
1,63,11.0,15,39.0
1,55,8.0,4,39.0
0,20,9.0,5,41.0
0,27,3.0,8,43.0
1,50,14.0,1,41.0
0,47,9.0,8,39.0
0,21,12.0,13,41.0
1,45,9.0,17,40.0
1,61,12.0,8,41.0
1,49,7.0,2,43.0
0,21,10.0,9,38.0
1,62,16.0,14,37.0
1,67,9.0,0,40.0
1,55,9.0,16,39.0
0,21,7.0,2,40.0
1,44,10.0,9,39.0
0,48,7.0,3,38.0
1,38,13.0,16,42.0
1,62,10.0,9,43.0
1,63,10.0,7,41.0
0,39,11.0,5,42.0
0,40,16.0,1,43.0
0,46,10.0,1,40.0
1,54,12.0,17,41.0
0,20,7.0,10,41.0
1,65,10.0,17,38.0
1,49,13.0,7,41.0
0,36,6.0,17,40.0
0,26,17.0,10,43.0
0,36,12.0,4,40.0
0,31,12.0,10,41.0
0,45,13.0,2,41.0
0,41,13.0,12,40.0
0,39,13.0,7,41.0
0,32,8.0,1,39.0
1,53,10.0,11,40.0
1,48,10.0,19,37.0
1,53,11.0,19,39.0
0,21,6.0,11,39.0
1,54,9.0,13,41.0
0,30,8.0,15,44.0
1,54,8.0,13,37.0
1,58,13.0,16,39.0
0,26,12.0,10,42.0
1,50,9.0,17,42.0
0,18,6.0,14,41.0
1,40,9.0,12,41.0
1,55,8.0,7,42.0
0,25,5.0,10,38.0
0,29,7.0,9,38.0
1,49,15.0,10,39.0
1,68,9.0,3,40.0
0,36,13.0,2,37.0
1,63,10.0,16,38.0
0,43,15.0,1,38.0
0,41,13.0,5,40.0
1,43,12.0,5,40.0
0,36,9.0,3,43.0
0,27,11.0,18,43.0
0,21,9.0,13,40.0
1,51,13.0,10,40.0
0,29,11.0,10,37.0
1,51,9.0,18,41.0
1,62,10.0,5,41.0
0,25,10.0,13,39.0
0,21,7.0,15,38.0
0,47,10.0,2,40.0
0,22,10.0,5,42.0
0,18,10.0,15,40.0
0,27,10.0,5,42.0
0,27,9.0,13,40.0
1,39,17.0,10,41.0
0,34,10.0,5,41.0
0,43,10.0,7,39.0
1,55,8.0,18,39.0
1,44,13.0,12,42.0
1,60,6.0,9,43.0
0,46,10.0,11,40.0
1,48,12.0,14,36.0
0,41,10.0,6,41.0
1,52,10.0,10,40.0
1,59,9.0,8,43.0
1,39,13.0,13,40.0
1,46,14.0,9,43.0
1,50,10.0,15,42.0
1,60,6.0,15,40.0
1,66,6.0,15,39.0
1,40,11.0,17,39.0
1,52,13.0,18,43.0
0,43,8.0,1,40.0
0,40,16.0,0,39.0
0,19,15.0,4,39.0
1,60,10.0,10,41.0
1,49,6.0,17,43.0
1,65,12.0,18,40.0
1,42,15.0,14,38.0
1,68,12.0,4,41.0
1,63,13.0,12,39.0
1,58,14.0,19,39.0
1,51,10.0,5,41.0
0,35,11.0,7,38.0
1,61,7.0,8,41.0
1,57,8.0,0,42.0
0,37,9.0,9,37.0
0,29,11.0,18,39.0
0,48,10.0,4,37.0
0,28,13.0,5,41.0
1,52,12.0,17,38.0
0,31,11.0,19,41.0
1,63,9.0,16,41.0
1,54,14.0,0,40.0
0,27,8.0,3,39.0
0,29,8.0,8,41.0
1,63,11.0,13,40.0
0,32,6.0,13,43.0
1,54,14.0,0,42.0
1,68,10.0,5,40.0
1,57,13.0,13,37.0
0,42,5.0,1,41.0
0,40,7.0,11,38.0
0,45,8.0,6,39.0
0,20,14.0,13,40.0
0,43,10.0,13,38.0
1,62,10.0,19,39.0
1,60,10.0,14,40.0
1,36,10.0,16,39.0
0,47,9.0,9,38.0
1,43,7.0,11,40.0
1,47,11.0,4,42.0
0,26,9.0,9,39.0
0,32,10.0,3,41.0
1,69,10.0,17,42.0
1,67,10.0,9,40.0
0,19,11.0,7,44.0
0,44,12.0,1,41.0
0,19,8.0,6,42.0
0,22,12.0,17,45.0
1,49,11.0,13,39.0
1,57,8.0,16,43.0
0,28,8.0,4,40.0
1,47,8.0,16,40.0
0,43,8.0,6,41.0
1,67,15.0,10,40.0
1,67,6.0,7,37.0
1,63,14.0,5,40.0
1,32,14.0,15,39.0
0,34,4.0,9,41.0
0,25,16.0,7,42.0
0,41,12.0,7,43.0
1,60,16.0,13,41.0
0,50,9.0,0,38.0
1,64,11.0,16,37.0
1,52,11.0,6,41.0
1,50,10.0,7,41.0
1,36,12.0,18,38.0
0,24,11.0,9,40.0
1,63,13.0,14,42.0
0,35,11.0,5,39.0
0,20,9.0,13,40.0
0,41,14.0,2,37.0
1,63,14.0,17,38.0
0,24,11.0,11,39.0
1,68,12.0,13,37.0
0,19,11.0,9,42.0
0,41,12.0,4,36.0
1,52,10.0,17,42.0
1,53,10.0,0,41.0
1,69,7.0,13,42.0
0,37,9.0,0,39.0
0,32,12.0,8,43.0
0,39,10.0,2,40.0
1,40,9.0,6,41.0
0,25,7.0,6,40.0
0,44,12.0,7,42.0
1,67,10.0,18,38.0
0,43,9.0,12,38.0
0,22,13.0,19,38.0
0,25,7.0,2,38.0
1,67,12.0,18,36.0
1,57,8.0,3,43.0
0,35,7.0,17,39.0
1,40,10.0,18,38.0
0,20,8.0,9,40.0
0,31,12.0,9,39.0
0,32,10.0,9,42.0
1,66,7.0,5,42.0
0,38,7.0,3,40.0
0,31,8.0,8,44.0
1,54,8.0,9,37.0
1,68,8.0,13,41.0
1,47,10.0,10,38.0
0,44,7.0,5,37.0
1,65,10.0,5,43.0
1,43,9.0,7,42.0
1,62,16.0,10,40.0
1,67,7.0,17,37.0
1,55,12.0,19,42.0
1,66,14.0,16,40.0
1,59,12.0,12,43.0
0,34,7.0,1,42.0
1,44,10.0,8,43.0
1,47,11.0,6,39.0
0,33,11.0,12,39.0
1,69,14.0,2,42.0
0,36,11.0,16,40.0
0,37,9.0,0,39.0
0,26,12.0,9,41.0
0,36,5.0,15,39.0
1,57,9.0,6,37.0
0,22,13.0,13,38.0
1,66,9.0,16,41.0
1,57,9.0,3,40.0
0,24,11.0,14,40.0
0,47,13.0,0,38.0
0,37,10.0,11,38.0
0,27,9.0,15,45.0
1,56,10.0,13,42.0
1,52,7.0,16,39.0
0,32,10.0,9,39.0
1,50,11.0,10,41.0
0,23,13.0,11,40.0
1,56,11.0,15,38.0
0,48,8.0,3,41.0
1,45,11.0,10,41.0
0,41,5.0,2,38.0
0,27,12.0,11,38.0
1,63,14.0,2,38.0
0,34,8.0,1,36.0
1,60,10.0,4,43.0
0,40,9.0,11,44.0
0,44,11.0,4,43.0
1,37,15.0,14,44.0
0,40,7.0,4,36.0
0,35,8.0,11,39.0
1,69,11.0,7,40.0
0,18,11.0,3,37.0
1,69,8.0,5,40.0
0,28,13.0,14,39.0
0,39,11.0,2,38.0
0,43,7.0,2,41.0
0,21,14.0,14,35.0
1,43,12.0,19,41.0
0,25,6.0,4,38.0
